Date Time Hour Beginning,Residual Forecast,RSA Contracted Forecast,Residual Demand,ILS Usage
2023-11-27 12:00:00 PM,24611.627,27323.627,25314.53,0.0
2023-11-27 01:00:00 PM,24541.576,27326.576,25194.178,0.0
2023-11-27 02:00:00 PM,24854.548,27598.548,25605.237,0.0
2023-11-27 03:00:00 PM,25249.27,27997.27,25837.143,0.0
2023-11-27 04:00:00 PM,25907.64,28527.64,26080.584,0.0
2023-11-27 05:00:00 PM,26359.847,28767.847,26440.281,0.0
2023-11-27 06:00:00 PM,27342.896,29354.896,27493.627,0.0
2023-11-27 07:00:00 PM,28123.013,29973.013,27811.62,0.0
2023-11-27 08:00:00 PM,26895.801,28719.801,26728.287,0.0
2023-11-27 09:00:00 PM,25000.875,26621.875,24580.565,0.0
2023-11-27 10:00:00 PM,23586.351,24838.351,23359.962,0.0
2023-11-27 11:00:00 PM,22406.184,23483.184,22215.964,0.0
2023-11-28 12:00:00 AM,22104.408,23147.408,22200.306,0.0
2023-11-28 01:00:00 AM,21875.25,22823.25,21883.172,0.0
2023-11-28 02:00:00 AM,21868.762,22727.762,21963.539,0.0
2023-11-28 03:00:00 AM,22178.589,22962.589,22353.972,0.0
2023-11-28 04:00:00 AM,23512.553,24207.553,23760.737,0.0
2023-11-28 05:00:00 AM,25492.197,26181.197,25699.61,0.0
2023-11-28 06:00:00 AM,25870.978,26994.978,25939.88,0.0
2023-11-28 07:00:00 AM,25246.887,27076.887,26070.418,0.0
2023-11-28 08:00:00 AM,25442.675,27757.675,26352.836,0.0
2023-11-28 09:00:00 AM,25128.893,27928.893,25652.988,0.0
2023-11-28 10:00:00 AM,24635.163,27892.163,25029.108,0.0
2023-11-28 11:00:00 AM,24264.194,27946.194,24517.417,0.0
2023-11-28 12:00:00 PM,23826.295,27835.295,24162.589,0.0
2023-11-28 01:00:00 PM,23710.602,27902.602,24061.6,0.0
2023-11-28 02:00:00 PM,24001.106,28238.106,24741.326,0.0
2023-11-28 03:00:00 PM,24370.523,28605.523,25330.448,0.0
2023-11-28 04:00:00 PM,25032.383,29043.383,26052.562,0.0
2023-11-28 05:00:00 PM,25819.929,29439.929,26295.504,0.0
2023-11-28 06:00:00 PM,26775.819,29857.819,26959.998,0.0
2023-11-28 07:00:00 PM,27566.232,30314.232,27658.681,0.0
2023-11-28 08:00:00 PM,26495.006,29069.006,26896.411,0.0
2023-11-28 09:00:00 PM,24442.489,26760.489,24677.066,0.0
2023-11-28 10:00:00 PM,23124.138,25141.138,23766.136,0.0
2023-11-28 11:00:00 PM,22101.352,23969.352,22280.446,0.0
2023-11-29 12:00:00 AM,21378.776,23299.776,21913.862,0.0
2023-11-29 01:00:00 AM,21077.288,22912.288,21323.114,0.0
2023-11-29 02:00:00 AM,21147.893,22948.893,21302.62,0.0
2023-11-29 03:00:00 AM,21245.829,23113.829,21478.43,0.0
2023-11-29 04:00:00 AM,22560.592,24444.592,22850.062,0.0
2023-11-29 05:00:00 AM,24643.687,26591.687,25083.292,0.0
2023-11-29 06:00:00 AM,24828.67,27361.67,25426.639,0.0
2023-11-29 07:00:00 AM,24102.379,27426.379,24848.864,0.0
2023-11-29 08:00:00 AM,24214.459,27944.459,24840.903,0.0
2023-11-29 09:00:00 AM,24096.32,28035.32,24786.499,0.0
2023-11-29 10:00:00 AM,23968.523,27924.523,24511.745,0.0
2023-11-29 11:00:00 AM,24097.938,28031.938,24617.518,0.0
2023-11-29 12:00:00 PM,24141.909,27960.909,24829.62,0.0
2023-11-29 01:00:00 PM,24390.256,28007.256,24882.571,0.0
2023-11-29 02:00:00 PM,24706.462,28183.462,25189.664,0.0
2023-11-29 03:00:00 PM,25225.073,28557.073,25733.945,0.0
2023-11-29 04:00:00 PM,25888.294,28936.294,26358.264,0.0
2023-11-29 05:00:00 PM,26335.777,28908.777,26645.856,0.0
2023-11-29 06:00:00 PM,27003.856,29140.856,27221.345,0.0
2023-11-29 07:00:00 PM,27981.525,29966.525,27627.463,0.0
2023-11-29 08:00:00 PM,26615.158,28694.158,26532.959,0.0
2023-11-29 09:00:00 PM,24996.048,27112.048,24473.412,0.0
2023-11-29 10:00:00 PM,23449.644,25309.644,23345.323,0.0
2023-11-29 11:00:00 PM,22358.531,24076.531,21872.681,0.0
2023-11-30 12:00:00 AM,21884.571,23700.571,21647.887,0.0
2023-11-30 01:00:00 AM,21460.206,23210.206,21151.796,0.0
2023-11-30 02:00:00 AM,21325.458,23082.458,21185.889,0.0
2023-11-30 03:00:00 AM,21423.665,23213.665,21357.365,0.0
2023-11-30 04:00:00 AM,22732.885,24526.885,22750.568,0.0
2023-11-30 05:00:00 AM,24614.089,26482.089,24725.157,0.0
2023-11-30 06:00:00 AM,24890.037,27247.037,25139.109,0.0
2023-11-30 07:00:00 AM,24464.979,27524.979,24713.134,0.0
2023-11-30 08:00:00 AM,24874.551,28239.551,25188.754,0.0
2023-11-30 09:00:00 AM,24753.531,28292.531,24825.998,0.0
2023-11-30 10:00:00 AM,24626.97,28164.97,24184.223,0.0
2023-11-30 11:00:00 AM,24571.042,28117.042,24393.176,0.0
2023-11-30 12:00:00 PM,24591.179,28038.179,24376.188,0.0
2023-11-30 01:00:00 PM,24716.49,28028.49,24357.256,0.0
2023-11-30 02:00:00 PM,25249.08,28498.08,24673.567,0.0
2023-11-30 03:00:00 PM,25775.937,28915.937,25337.248,0.0
2023-11-30 04:00:00 PM,26231.452,29156.452,25944.792,0.0
2023-11-30 05:00:00 PM,26780.372,29257.372,26369.283,0.0
2023-11-30 06:00:00 PM,27476.379,29431.379,27454.086,0.0
2023-11-30 07:00:00 PM,28127.849,29870.849,28202.758,0.0
2023-11-30 08:00:00 PM,27195.128,28920.128,27341.263,0.0
2023-11-30 09:00:00 PM,25530.74,27095.74,25445.802,0.0
2023-11-30 10:00:00 PM,24415.752,25611.752,24237.504,0.0
2023-11-30 11:00:00 PM,23005.923,24081.923,22898.775,0.0
2023-12-01 12:00:00 AM,22377.11,23503.11,22432.247,0.0
2023-12-01 01:00:00 AM,22044.66,23127.66,21889.494,0.0
2023-12-01 02:00:00 AM,21787.891,22907.891,21725.148,0.0
2023-12-01 03:00:00 AM,21915.077,23063.077,21668.365,0.0
2023-12-01 04:00:00 AM,23148.193,24310.193,22951.661,0.0
2023-12-01 05:00:00 AM,25067.652,26340.652,24598.413,0.0
2023-12-01 06:00:00 AM,25303.11,27108.11,24796.355,0.0
2023-12-01 07:00:00 AM,24824.591,27450.591,24355.445,0.0
2023-12-01 08:00:00 AM,25000.192,28323.192,24395.852,0.0
2023-12-01 09:00:00 AM,24763.13,28425.13,24253.187,0.0
2023-12-01 10:00:00 AM,24638.851,28496.851,23770.176,0.0
2023-12-01 11:00:00 AM,24581.876,28441.876,23423.61,0.0
2023-12-01 12:00:00 PM,24474.276,28297.276,23565.497,0.0
2023-12-01 01:00:00 PM,24283.455,28107.455,23305.737,0.0
2023-12-01 02:00:00 PM,24383.071,28176.071,23233.814,0.0
2023-12-01 03:00:00 PM,24548.989,28295.989,23615.951,0.0
2023-12-01 04:00:00 PM,24972.728,28474.728,24276.066,0.0
2023-12-01 05:00:00 PM,25180.168,28254.168,24618.885,0.0
2023-12-01 06:00:00 PM,25929.598,28410.598,25402.488,0.0
2023-12-01 07:00:00 PM,26930.689,29095.689,26694.461,0.0
2023-12-01 08:00:00 PM,26697.471,28726.471,26311.688,0.0
2023-12-01 09:00:00 PM,25192.416,26971.416,24929.472,0.0
2023-12-01 10:00:00 PM,24068.202,25443.202,23909.409,0.0
2023-12-01 11:00:00 PM,23050.016,24211.016,22947.908,0.0
2023-12-02 12:00:00 AM,22302.192,23280.192,22481.021,0.0
2023-12-02 01:00:00 AM,21939.806,22790.806,21972.104,0.0
2023-12-02 02:00:00 AM,21770.969,22550.969,21952.399,0.0
2023-12-02 03:00:00 AM,21891.306,22603.306,21618.239,0.0
2023-12-02 04:00:00 AM,22482.879,23137.879,22220.144,0.0
2023-12-02 05:00:00 AM,23104.581,23791.581,23107.666,0.0
2023-12-02 06:00:00 AM,23808.17,24954.17,24197.376,0.0
2023-12-02 07:00:00 AM,24561.527,26289.527,24913.04,0.0
2023-12-02 08:00:00 AM,24925.749,27115.749,25333.232,0.0
2023-12-02 09:00:00 AM,24783.851,27246.851,25090.667,0.0
2023-12-02 10:00:00 AM,24324.352,27022.352,24664.065,0.0
2023-12-02 11:00:00 AM,23842.357,26760.357,24261.91,0.0
2023-12-02 12:00:00 PM,23496.516,26669.516,24060.058,0.0
2023-12-02 01:00:00 PM,23005.441,26285.441,23707.807,0.0
2023-12-02 02:00:00 PM,22919.049,26205.049,23774.861,0.0
2023-12-02 03:00:00 PM,23059.849,26260.849,23773.172,0.0
2023-12-02 04:00:00 PM,23367.587,26490.587,24328.134,0.0
2023-12-02 05:00:00 PM,23964.591,26789.591,24565.092,0.0
2023-12-02 06:00:00 PM,25214.964,27588.964,25530.007,0.0
2023-12-02 07:00:00 PM,25864.939,28057.939,26213.1,0.0
2023-12-02 08:00:00 PM,25298.072,27326.072,25851.761,0.0
2023-12-02 09:00:00 PM,23892.443,25678.443,24314.756,0.0
2023-12-02 10:00:00 PM,22958.448,24316.448,23143.29,0.0
2023-12-02 11:00:00 PM,22003.765,23118.765,22058.172,0.0
2023-12-03 12:00:00 AM,20841.874,21702.874,21043.567,0.0
2023-12-03 01:00:00 AM,20443.766,21248.766,20663.729,0.0
2023-12-03 02:00:00 AM,20291.735,21051.735,20740.618,0.0
2023-12-03 03:00:00 AM,20257.168,21013.168,20731.817,0.0
2023-12-03 04:00:00 AM,20610.439,21342.439,21121.617,0.0
2023-12-03 05:00:00 AM,20925.58,21821.58,21899.342,0.0
2023-12-03 06:00:00 AM,21632.698,23036.698,22769.789,0.0
2023-12-03 07:00:00 AM,22531.282,24568.282,23626.562,0.0
2023-12-03 08:00:00 AM,22948.916,25614.916,24144.289,0.0
2023-12-03 09:00:00 AM,22881.134,25988.134,23809.803,0.0
2023-12-03 10:00:00 AM,22371.866,25789.866,23256.394,0.0
2023-12-03 11:00:00 AM,21895.491,25593.491,22643.935,0.0
2023-12-03 12:00:00 PM,21725.198,25563.198,22429.028,0.0
2023-12-03 01:00:00 PM,21370.168,25314.168,21873.862,0.0
2023-12-03 02:00:00 PM,21195.732,25180.732,21813.803,0.0
2023-12-03 03:00:00 PM,21352.312,25278.312,21775.439,0.0
2023-12-03 04:00:00 PM,22003.406,25717.406,22377.938,0.0
2023-12-03 05:00:00 PM,23021.504,26258.504,23167.119,0.0
2023-12-03 06:00:00 PM,24233.912,26833.912,24559.488,0.0
2023-12-03 07:00:00 PM,25455.14,27585.14,25857.432,0.0
2023-12-03 08:00:00 PM,24714.183,26625.183,25228.513,0.0
2023-12-03 09:00:00 PM,22987.051,24665.051,23439.15,0.0
2023-12-03 10:00:00 PM,21875.802,23136.802,22372.1,0.0
2023-12-03 11:00:00 PM,20924.473,22010.473,21477.102,0.0
2023-12-04 12:00:00 AM,20804.778,21698.778,21309.329,0.0
2023-12-04 01:00:00 AM,20613.763,21432.763,21052.715,0.0
2023-12-04 02:00:00 AM,20584.877,21318.877,20931.368,0.0
2023-12-04 03:00:00 AM,20831.183,21524.183,21180.169,0.0
2023-12-04 04:00:00 AM,21925.601,22562.601,22155.804,0.0
2023-12-04 05:00:00 AM,23453.002,24160.002,23633.018,0.0
2023-12-04 06:00:00 AM,24080.56,25186.56,24242.005,0.0
2023-12-04 07:00:00 AM,24202.883,25918.883,24400.799,0.0
2023-12-04 08:00:00 AM,24661.934,26906.934,25160.624,0.0
2023-12-04 09:00:00 AM,24501.088,27172.088,24954.698,0.0
2023-12-04 10:00:00 AM,24408.513,27444.513,24758.637,0.0
2023-12-04 11:00:00 AM,24460.541,27691.541,24572.279,0.0
2023-12-04 12:00:00 PM,24143.311,27573.311,24532.293,0.0
2023-12-04 01:00:00 PM,23981.249,27582.249,24377.767,0.0
2023-12-04 02:00:00 PM,24297.085,27889.085,24490.794,0.0
2023-12-04 03:00:00 PM,24861.301,28421.301,24992.25,0.0
2023-12-04 04:00:00 PM,25198.202,28617.202,25354.62,0.0
2023-12-04 05:00:00 PM,25404.292,28494.292,25272.482,0.0
2023-12-04 06:00:00 PM,26196.777,28956.777,26032.714,0.0
2023-12-04 07:00:00 PM,27187.408,29553.408,26753.32,0.0
2023-12-04 08:00:00 PM,26266.719,28408.719,25716.636,0.0
2023-12-04 09:00:00 PM,24336.849,26324.849,23932.758,0.0
2023-12-04 10:00:00 PM,22848.975,24520.975,22513.293,0.0
2023-12-04 11:00:00 PM,21829.98,23314.98,21387.303,0.0
2023-12-05 12:00:00 AM,21587.141,22992.141,21304.608,0.0
2023-12-05 01:00:00 AM,21230.509,22554.509,21012.601,0.0
2023-12-05 02:00:00 AM,21191.928,22463.928,20947.512,0.0
2023-12-05 03:00:00 AM,21409.039,22627.039,21043.498,0.0
2023-12-05 04:00:00 AM,22382.308,23543.308,22084.745,0.0
2023-12-05 05:00:00 AM,23861.569,25044.569,23366.089,0.0
2023-12-05 06:00:00 AM,24257.7,25797.7,23919.135,0.0
2023-12-05 07:00:00 AM,24553.412,26547.412,24121.374,0.0
2023-12-05 08:00:00 AM,25157.889,27458.889,24820.219,0.0
2023-12-05 09:00:00 AM,25114.376,27602.376,24583.681,0.0
2023-12-05 10:00:00 AM,24990.649,27690.649,24847.167,0.0
2023-12-05 11:00:00 AM,24824.457,27664.457,24959.453,0.0
2023-12-05 12:00:00 PM,24546.384,27508.384,24787.814,0.0
2023-12-05 01:00:00 PM,24387.578,27506.578,24547.844,0.0
2023-12-05 02:00:00 PM,24504.747,27867.747,24752.883,0.0
2023-12-05 03:00:00 PM,24742.61,28148.61,24978.652,0.0
2023-12-05 04:00:00 PM,25257.987,28607.987,25647.224,0.0
2023-12-05 05:00:00 PM,25456.579,28673.579,25841.36,0.0
2023-12-05 06:00:00 PM,26090.799,28954.799,26222.391,0.0
2023-12-05 07:00:00 PM,26849.895,29411.895,26853.856,0.0
2023-12-05 08:00:00 PM,25660.479,28214.479,25628.426,0.0
2023-12-05 09:00:00 PM,23671.941,26246.941,23655.633,0.0
2023-12-05 10:00:00 PM,22212.359,24706.359,22210.78,0.0
2023-12-05 11:00:00 PM,21268.479,23526.479,20954.193,0.0
2023-12-06 12:00:00 AM,20702.313,22767.313,20631.094,0.0
2023-12-06 01:00:00 AM,20468.551,22484.551,20256.607,0.0
2023-12-06 02:00:00 AM,20497.513,22458.513,20095.083,0.0
2023-12-06 03:00:00 AM,20567.64,22515.64,20105.532,0.0
2023-12-06 04:00:00 AM,21542.885,23488.885,21139.457,0.0
2023-12-06 05:00:00 AM,22839.881,24832.881,22576.327,0.0
2023-12-06 06:00:00 AM,23351.951,25771.951,23385.956,0.0
2023-12-06 07:00:00 AM,23586.076,26538.076,23691.775,0.0
2023-12-06 08:00:00 AM,24150.152,27492.152,24320.726,0.0
2023-12-06 09:00:00 AM,24135.668,27585.668,23983.096,0.0
2023-12-06 10:00:00 AM,24255.557,27739.557,23815.308,0.0
2023-12-06 11:00:00 AM,24394.406,27812.406,23896.226,0.0
2023-12-06 12:00:00 PM,24408.361,27754.361,24134.731,0.0
2023-12-06 01:00:00 PM,24429.538,27710.538,24130.933,0.0
2023-12-06 02:00:00 PM,24843.754,27965.754,24585.998,0.0
2023-12-06 03:00:00 PM,25259.01,28273.01,24949.975,0.0
2023-12-06 04:00:00 PM,25737.393,28613.393,25806.793,0.0
2023-12-06 05:00:00 PM,26082.055,28798.055,26066.85,0.0
2023-12-06 06:00:00 PM,26635.024,29108.024,26653.59,0.0
2023-12-06 07:00:00 PM,27324.55,29612.55,26954.771,0.0
2023-12-06 08:00:00 PM,26118.715,28350.715,25716.054,0.0
2023-12-06 09:00:00 PM,24281.982,26470.982,23913.166,0.0
2023-12-06 10:00:00 PM,22653.804,24736.804,22604.301,0.0
2023-12-06 11:00:00 PM,21583.802,23480.802,21292.173,0.0
2023-12-07 12:00:00 AM,21325.382,22977.382,21112.655,0.0
2023-12-07 01:00:00 AM,21004.253,22540.253,20830.12,0.0
2023-12-07 02:00:00 AM,21074.407,22490.407,20964.091,0.0
2023-12-07 03:00:00 AM,21187.386,22511.386,21112.462,0.0
2023-12-07 04:00:00 AM,22419.772,23689.772,22386.549,0.0
2023-12-07 05:00:00 AM,23710.744,25004.744,23940.982,0.0
2023-12-07 06:00:00 AM,24440.525,26138.525,24867.72,0.0
2023-12-07 07:00:00 AM,24893.39,27296.39,25321.778,0.0
2023-12-07 08:00:00 AM,25527.96,28237.96,26230.926,0.0
2023-12-07 09:00:00 AM,25542.089,28474.089,25544.984,0.0
2023-12-07 10:00:00 AM,25495.602,28485.602,25213.955,0.0
2023-12-07 11:00:00 AM,25427.732,28440.732,25126.788,0.0
2023-12-07 12:00:00 PM,25325.729,28376.729,25291.781,0.0
2023-12-07 01:00:00 PM,25263.538,28363.538,24839.94,0.0
2023-12-07 02:00:00 PM,25462.258,28465.258,24587.944,0.0
2023-12-07 03:00:00 PM,25945.211,28848.211,25126.266,0.0
2023-12-07 04:00:00 PM,26403.941,29119.941,25700.132,0.0
2023-12-07 05:00:00 PM,26811.346,29299.346,26192.202,0.0
2023-12-07 06:00:00 PM,27438.088,29484.088,26879.248,0.0
2023-12-07 07:00:00 PM,27992.925,29694.925,27969.674,0.0
2023-12-07 08:00:00 PM,27170.35,28848.35,27261.475,0.0
2023-12-07 09:00:00 PM,25042.322,26829.322,25130.502,0.0
2023-12-07 10:00:00 PM,23308.367,24992.367,23657.163,0.0
2023-12-07 11:00:00 PM,22137.279,23724.279,22313.23,0.0
2023-12-08 12:00:00 AM,21524.001,22987.001,21698.463,0.0
2023-12-08 01:00:00 AM,21129.832,22583.832,21279.392,0.0
2023-12-08 02:00:00 AM,20989.005,22416.005,20948.483,0.0
2023-12-08 03:00:00 AM,21352.907,22762.907,21328.657,0.0
2023-12-08 04:00:00 AM,22230.553,23594.553,22390.789,0.0
2023-12-08 05:00:00 AM,23718.163,25135.163,23827.459,0.0
2023-12-08 06:00:00 AM,24267.353,26040.353,24307.628,0.0
2023-12-08 07:00:00 AM,24671.942,27094.942,24139.144,0.0
2023-12-08 08:00:00 AM,25388.784,28160.784,24529.132,0.0
2023-12-08 09:00:00 AM,25207.581,28278.581,24324.63,0.0
2023-12-08 10:00:00 AM,25086.741,28429.741,23929.748,0.0
2023-12-08 11:00:00 AM,24600.044,28192.044,23783.436,0.0
2023-12-08 12:00:00 PM,24362.763,28068.763,23611.632,0.0
2023-12-08 01:00:00 PM,23988.221,27716.221,23168.056,0.0
2023-12-08 02:00:00 PM,23877.556,27639.556,23072.315,0.0
2023-12-08 03:00:00 PM,24043.568,27747.568,23218.765,0.0
2023-12-08 04:00:00 PM,24347.529,27843.529,23758.885,0.0
2023-12-08 05:00:00 PM,24544.697,27728.697,24346.635,0.0
2023-12-08 06:00:00 PM,25097.17,27848.17,24817.937,0.0
2023-12-08 07:00:00 PM,26290.172,28681.172,25470.524,0.0
2023-12-08 08:00:00 PM,25981.437,28257.437,25244.378,0.0
2023-12-08 09:00:00 PM,24222.641,26361.641,23976.591,0.0
2023-12-08 10:00:00 PM,22859.16,24729.16,22807.003,0.0
2023-12-08 11:00:00 PM,21847.101,23538.101,21833.592,0.0
2023-12-09 12:00:00 AM,21594.592,23015.592,21536.696,0.0
2023-12-09 01:00:00 AM,21197.238,22521.238,21220.05,0.0
2023-12-09 02:00:00 AM,21120.197,22353.197,21148.441,0.0
2023-12-09 03:00:00 AM,21111.343,22277.343,21285.488,0.0
2023-12-09 04:00:00 AM,21763.033,22848.033,21900.708,0.0
2023-12-09 05:00:00 AM,22465.157,23559.157,22448.275,0.0
2023-12-09 06:00:00 AM,23037.515,24495.515,22932.135,0.0
2023-12-09 07:00:00 AM,23728.511,25746.511,23292.749,0.0
2023-12-09 08:00:00 AM,24030.241,26578.241,23831.06,0.0
2023-12-09 09:00:00 AM,23865.544,26727.544,23722.915,0.0
2023-12-09 10:00:00 AM,23541.444,26583.444,23277.568,0.0
2023-12-09 11:00:00 AM,23074.435,26377.435,22823.216,0.0
2023-12-09 12:00:00 PM,22851.578,26235.578,22543.399,0.0
2023-12-09 01:00:00 PM,22257.266,25797.266,21976.493,0.0
2023-12-09 02:00:00 PM,22123.378,25759.378,21920.454,0.0
2023-12-09 03:00:00 PM,22353.887,25841.887,22038.268,0.0
2023-12-09 04:00:00 PM,22696.923,26108.923,22396.55,0.0
2023-12-09 05:00:00 PM,23296.788,26328.788,22897.295,0.0
2023-12-09 06:00:00 PM,24536.057,27149.057,23836.973,0.0
2023-12-09 07:00:00 PM,25270.164,27630.164,24743.186,0.0
2023-12-09 08:00:00 PM,24650.458,26941.458,24122.089,0.0
2023-12-09 09:00:00 PM,22833.495,24973.495,22110.394,0.0
2023-12-09 10:00:00 PM,21919.206,23681.206,20850.588,0.0
2023-12-09 11:00:00 PM,20960.286,22596.286,19827.355,0.0
2023-12-10 12:00:00 AM,20114.117,21741.117,19443.354,0.0
2023-12-10 01:00:00 AM,19707.193,21266.193,19321.307,0.0
2023-12-10 02:00:00 AM,19568.28,21046.28,19167.63,0.0
2023-12-10 03:00:00 AM,19521.846,21011.846,19268.775,0.0
2023-12-10 04:00:00 AM,19881.229,21374.229,19700.529,0.0
2023-12-10 05:00:00 AM,20324.162,21860.162,20417.416,0.0
2023-12-10 06:00:00 AM,21147.647,23025.647,21147.407,0.0
2023-12-10 07:00:00 AM,22137.129,24564.129,21904.793,0.0
2023-12-10 08:00:00 AM,22748.404,25662.404,22541.985,0.0
2023-12-10 09:00:00 AM,22873.196,26048.196,23020.37,0.0
2023-12-10 10:00:00 AM,22610.877,25814.877,23020.004,0.0
2023-12-10 11:00:00 AM,22370.96,25649.96,23139.009,0.0
2023-12-10 12:00:00 PM,22369.714,25555.714,23346.168,0.0
2023-12-10 01:00:00 PM,22071.701,25268.701,22982.433,0.0
2023-12-10 02:00:00 PM,21920.725,25176.725,22714.086,0.0
2023-12-10 03:00:00 PM,22062.511,25191.511,23126.229,0.0
2023-12-10 04:00:00 PM,22572.427,25622.427,23358.015,0.0
2023-12-10 05:00:00 PM,23359.684,26085.684,23778.001,0.0
2023-12-10 06:00:00 PM,24478.19,26839.19,24335.592,0.0
2023-12-10 07:00:00 PM,25403.596,27581.596,24726.061,0.0
2023-12-10 08:00:00 PM,24610.832,26772.832,23223.286,0.0
2023-12-10 09:00:00 PM,22448.989,24509.989,21612.581,0.0
2023-12-10 10:00:00 PM,21355.026,23020.026,20612.972,0.0
2023-12-10 11:00:00 PM,20438.675,21914.675,19952.395,0.0
2023-12-11 12:00:00 AM,20178.485,21525.485,19515.841,0.0
2023-12-11 01:00:00 AM,19963.553,21157.553,19626.305,0.0
2023-12-11 02:00:00 AM,19930.088,21056.088,19523.573,0.0
2023-12-11 03:00:00 AM,20344.02,21396.02,19658.536,0.0
2023-12-11 04:00:00 AM,21473.833,22505.833,20736.086,0.0
2023-12-11 05:00:00 AM,22954.834,24023.834,22749.577,0.0
2023-12-11 06:00:00 AM,23609.801,25116.801,23914.153,0.0
2023-12-11 07:00:00 AM,24042.091,26095.091,24605.283,0.0
2023-12-11 08:00:00 AM,25007.393,27412.393,25477.938,0.0
2023-12-11 09:00:00 AM,25111.753,27664.753,25586.492,0.0
2023-12-11 10:00:00 AM,25162.471,27817.471,25684.554,0.0
2023-12-11 11:00:00 AM,25180.156,27924.156,25560.857,0.0
2023-12-11 12:00:00 PM,25041.006,27831.006,25504.758,0.0
2023-12-11 01:00:00 PM,24916.623,27745.623,25250.915,0.0
2023-12-11 02:00:00 PM,25267.836,27993.836,25494.531,0.0
2023-12-11 03:00:00 PM,25713.461,28420.461,25956.329,0.0
2023-12-11 04:00:00 PM,26176.544,28718.544,26157.139,0.0
2023-12-11 05:00:00 PM,26338.831,28582.831,26173.818,126.65
2023-12-11 06:00:00 PM,27026.288,28924.288,26688.814,320.35
2023-12-11 07:00:00 PM,27723.02,29401.02,27240.352,0.0
2023-12-11 08:00:00 PM,26969.577,28535.577,26534.727,0.0
2023-12-11 09:00:00 PM,24788.792,26228.792,24488.96,0.0
2023-12-11 10:00:00 PM,23158.593,24314.593,23015.957,0.0
2023-12-11 11:00:00 PM,21974.317,23097.317,21719.294,0.0
2023-12-12 12:00:00 AM,21429.038,22609.038,21304.646,0.0
2023-12-12 01:00:00 AM,21046.536,22232.536,20790.251,0.0
2023-12-12 02:00:00 AM,20907.869,22092.869,20649.27,0.0
2023-12-12 03:00:00 AM,21070.331,22226.331,20736.618,0.0
2023-12-12 04:00:00 AM,22123.638,23252.638,21675.826,0.0
2023-12-12 05:00:00 AM,23362.445,24596.445,23177.924,0.0
2023-12-12 06:00:00 AM,23926.68,25534.68,23718.623,0.0
2023-12-12 07:00:00 AM,24291.877,26449.877,23701.987,0.0
2023-12-12 08:00:00 AM,24851.768,27518.768,24234.023,0.0
2023-12-12 09:00:00 AM,24561.682,27505.682,23553.489,0.0
2023-12-12 10:00:00 AM,24548.163,27628.163,23137.867,0.0
2023-12-12 11:00:00 AM,24494.466,27646.466,22675.705,0.0
2023-12-12 12:00:00 PM,24391.99,27661.99,22772.26,0.0
2023-12-12 01:00:00 PM,24177.826,27535.826,22610.499,0.0
2023-12-12 02:00:00 PM,24329.053,27717.053,22733.11,0.0
2023-12-12 03:00:00 PM,24683.912,27983.912,23114.861,0.0
2023-12-12 04:00:00 PM,25173.243,28349.243,23402.679,0.0
2023-12-12 05:00:00 PM,25562.793,28488.793,23897.302,0.0
2023-12-12 06:00:00 PM,26214.987,28751.987,24967.046,0.0
2023-12-12 07:00:00 PM,27004.758,29269.758,26014.415,0.0
2023-12-12 08:00:00 PM,26206.801,28451.801,25157.797,0.0
2023-12-12 09:00:00 PM,23855.554,26016.554,23235.442,0.0
2023-12-12 10:00:00 PM,22403.847,24392.847,21906.592,0.0
2023-12-12 11:00:00 PM,21260.223,23107.223,20759.574,0.0
2023-12-13 12:00:00 AM,20436.0,21963.0,19912.79,0.0
2023-12-13 01:00:00 AM,20214.0,21619.0,19553.176,0.0
2023-12-13 02:00:00 AM,20105.0,21455.0,19631.566,0.0
2023-12-13 03:00:00 AM,20366.0,21657.0,20000.589,0.0
2023-12-13 04:00:00 AM,21402.0,22605.0,20879.005,0.0
2023-12-13 05:00:00 AM,22528.0,23749.0,22465.698,0.0
2023-12-13 06:00:00 AM,23224.0,24737.0,22998.849,0.0
2023-12-13 07:00:00 AM,23909.0,25834.0,23614.245,0.0
2023-12-13 08:00:00 AM,24272.0,26598.0,23894.915,0.0
2023-12-13 09:00:00 AM,24147.0,26571.0,23912.913,0.0
2023-12-13 10:00:00 AM,24315.0,26802.0,23683.779,0.0
2023-12-13 11:00:00 AM,24254.0,26840.0,23377.335,0.0
2023-12-13 12:00:00 PM,23990.0,26692.0,23035.991,0.0
2023-12-13 01:00:00 PM,23647.0,26560.0,22768.898,0.0
2023-12-13 02:00:00 PM,23595.0,26650.0,22652.429,0.0
2023-12-13 03:00:00 PM,23913.0,27186.0,23165.616,0.0
2023-12-13 04:00:00 PM,24271.0,27527.0,23421.285,0.0
2023-12-13 05:00:00 PM,24509.0,27576.0,23788.76,0.0
2023-12-13 06:00:00 PM,25167.0,27776.0,24615.547,0.0
2023-12-13 07:00:00 PM,26388.0,28586.0,26016.381,0.0
2023-12-13 08:00:00 PM,25538.0,27532.0,25364.21,0.0
2023-12-13 09:00:00 PM,23787.0,25517.0,23487.398,0.0
2023-12-13 10:00:00 PM,22627.0,23917.0,22384.831,0.0
2023-12-13 11:00:00 PM,21436.0,22566.0,21429.396,0.0
2023-12-14 12:00:00 AM,20425.392,21499.392,20900.488,0.0
2023-12-14 01:00:00 AM,20134.834,21099.834,20407.416,0.0
